1436,0,0,291,0,0,0,0,1
1,1543,87,1,0,0,0,0,0
0,145,508,0,0,0,0,301,342
276,0,1,343,0,0,0,0,532
0,0,0,0,1344,124,8,6,6
0,0,0,0,47,732,53,0,656
0,0,0,0,14,26,1125,159,20
0,0,199,0,2,0,181,611,255
0,0,188,0,0,2,0,244,1690
