,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,-12.622217178344728,-306.660400390625,399.9537658691406,0,0,0,0
1,1,1.9999999494757503e-05,-12.379944801330566,-306.98443603515625,400.0985412597656,0,0,0,0
2,2,3.9999998989515007e-05,-12.6483154296875,-307.2966613769532,400.22964477539057,0,0,0,0
3,3,5.999999848427251e-05,-12.53242301940918,-307.596435546875,400.3720703125,0,0,0,0
4,4,7.999999797903001e-05,-12.49115753173828,-307.8838195800781,400.5126037597656,0,0,0,0
5,5,9.999999747378752e-05,-12.688491821289064,-308.1592102050781,400.6468505859375,0,0,0,0
6,6,0.0001199999969685,-12.457566261291504,-308.42266845703125,400.7939453125,0,0,0,0
7,7,0.0001399999891873,-12.722650527954102,-308.6737670898437,400.9271240234375,0,0,0,0
8,8,0.000159999995958,-12.60759735107422,-308.912353515625,401.0719299316406,0,0,0,0
9,9,0.0001800000027287,-12.56538200378418,-309.139404296875,401.2146606445313,0,0,0,0
10,10,0.0001999999949475,-12.766494750976564,-309.35369873046875,401.3508911132813,0,0,0,0
11,11,0.0002199999871663,-12.53800106048584,-309.555908203125,401.5001831054688,0,0,0,0
12,12,0.000239999993937,-12.811164855957031,-309.7461242675781,401.6353454589844,0,0,0,0
13,13,0.0002600000007078,-12.696186065673828,-309.92388916015625,401.782470703125,0,0,0,0
14,14,0.0002799999783746,-12.659915924072266,-310.0897827148437,401.9273986816406,0,0,0,0
15,15,0.0002999999851454,-12.84525203704834,-310.2431335449219,402.0662536621094,0,0,0,0
16,16,0.0003199999919161,-12.605710029602053,-310.384033203125,402.2175903320313,0,0,0,0
17,17,0.0003399999986868,-12.878460884094238,-310.5129089355469,402.35443115234375,0,0,0,0
18,18,0.0003600000054575,-12.751421928405762,-310.6298217773437,402.5032958984375,0,0,0,0
19,19,0.0003799999831244,-12.71981143951416,-310.7341613769532,402.6492309570313,0,0,0,0
20,20,0.0003999999898951,-12.897271156311035,-310.8261413574219,402.7893981933594,0,0,0,0
21,21,0.0004199999966658,-12.66130828857422,-310.9060363769532,402.9417419433594,0,0,0,0
22,22,0.0004399999743327,-12.925984382629396,-310.9735717773437,403.0797119140625,0,0,0,0
23,23,0.0004599999811034,-12.792886734008787,-311.028564453125,403.2293090820313,0,0,0,0
24,24,0.0004799999878741,-12.75254249572754,-311.071533203125,403.3757629394531,0,0,0,0
25,25,0.000499999965541,-12.92096710205078,-311.1025085449219,403.5159606933594,0,0,0,0
26,26,0.0005200000014156,-12.673815727233888,-311.1210327148437,403.668212890625,0,0,0,0
27,27,0.0005399999790824,-12.94101905822754,-311.1269836425781,403.8055114746094,0,0,0,0
28,28,0.0005599999567493,-12.797283172607422,-311.1210327148437,403.9548034667969,0,0,0,0
29,29,0.0005799999926239,-12.75958251953125,-311.1025085449219,404.1004943847656,0,0,0,0
30,30,0.0005999999702908,-12.931668281555176,-311.071533203125,404.2400817871094,0,0,0,0
31,31,0.0006200000061653,-12.681292533874512,-311.028564453125,404.3917236328125,0,0,0,0
32,32,0.0006399999838322,-12.946118354797363,-310.9735717773437,404.5284423828125,0,0,0,0
33,33,0.0006599999614991,-12.79072380065918,-310.9060363769532,404.6770935058594,0,0,0,0
34,34,0.0006799999973736,-12.758296012878418,-310.8261413574219,404.8215026855469,0,0,0,0
35,35,0.0006999999750405,-12.91470432281494,-310.7341613769532,404.96044921875,0,0,0,0
36,36,0.0007200000109151,-12.66679573059082,-310.6298217773437,405.110595703125,0,0,0,0
37,37,0.0007399999885819,-12.9292573928833,-310.5129089355469,405.2459411621094,0,0,0,0
38,38,0.0007599999662488,-12.771349906921388,-310.384033203125,405.3929443359375,0,0,0,0
39,39,0.0007800000021234,-12.73676586151123,-310.2431335449219,405.5357971191406,0,0,0,0
40,40,0.0007999999797903,-12.892057418823242,-310.0897827148437,405.67279052734375,0,0,0,0
41,41,0.0008199999574571,-12.635576248168944,-309.92388916015625,405.8214111328125,0,0,0,0
42,42,0.0008399999933317,-12.90585708618164,-309.7461242675781,405.9543151855469,0,0,0,0
43,43,0.0008599999709986,-12.74254035949707,-309.555908203125,406.0993957519531,0,0,0,0
44,44,0.0008799999486654,-12.708670616149902,-309.35369873046875,406.2399597167969,0,0,0,0
45,45,0.00089999998454,-12.866787910461426,-309.139404296875,406.3748474121094,0,0,0,0
46,46,0.0009199999622069,-12.605783462524414,-308.912353515625,406.5210876464844,0,0,0,0
47,47,0.0009399999980814,-12.884979248046877,-308.6737670898437,406.6515502929688,0,0,0,0
48,48,0.0009599999757483,-12.707120895385742,-308.42266845703125,406.794677734375,0,0,0,0
49,49,0.0009800000116229,-12.68470573425293,-308.1592102050781,406.932373046875,0,0,0,0
50,50,0.0009999999310821,-12.826169013977053,-307.8838195800781,407.06494140625,0,0,0,0
51,51,0.0010199999669566,-12.565598487854004,-307.596435546875,407.2083740234375,0,0,0,0
52,52,0.0010400000028312,-12.84368133544922,-307.2966613769532,407.33596801757807,0,0,0,0
53,53,0.0010599999222904,-12.660493850708008,-306.98443603515625,407.4761657714844,0,0,0,0
54,54,0.0010799999581649,-12.63075065612793,-306.660400390625,407.6109008789063,0,0,0,0
55,55,0.0010999999940395,-12.773674011230469,-306.32440185546875,407.7398376464844,0,0,0,0
56,56,0.0011199999134987,-12.499427795410156,-305.9765014648437,407.88003540039057,0,0,0,0
57,57,0.0011399999493733,-12.773103713989258,-305.6161499023437,408.0035400390625,0,0,0,0
58,58,0.0011599999852478,-12.581122398376465,-305.2439270019532,408.1396484375,0,0,0,0
59,59,0.0011800000211223,-12.55150032043457,-304.8593444824219,408.26995849609375,0,0,0,0
60,60,0.0011999999405816,-12.694307327270508,-304.4629211425781,408.3947448730469,0,0,0,0
61,61,0.0012199999764561,-12.420740127563477,-304.0546264648437,408.5304565429688,0,0,0,0
62,62,0.0012400000123307,-12.71539306640625,-303.63385009765625,408.6495971679688,0,0,0,0
63,63,0.0012599999317899,-12.52078914642334,-303.201416015625,408.7818603515625,0,0,0,0
64,64,0.0012799999676644,-12.509410858154297,-302.757080078125,408.9079895019531,0,0,0,0
65,65,0.001300000003539,-12.6478271484375,-302.3008117675781,409.02923583984375,0,0,0,0
66,66,0.0013199999229982,-12.368489265441896,-301.832763671875,409.1614379882813,0,0,0,0
67,67,0.0013399999588727,-12.650029182434082,-301.3524780273437,409.27685546875,0,0,0,0
68,68,0.0013599999947473,-12.43864631652832,-300.8603210449219,409.4051208496094,0,0,0,0
69,69,0.0013799999142065,-12.413232803344728,-300.3563842773437,409.52688598632807,0,0,0,0
70,70,0.0013999999500811,-12.54228401184082,-299.840576171875,409.643310546875,0,0,0,0
71,71,0.0014199999859556,-12.25163745880127,-299.3127136230469,409.7704162597656,0,0,0,0
72,72,0.0014400000218302,-12.548222541809082,-298.7733764648437,409.880126953125,0,0,0,0
73,73,0.0014599999412894,-12.325769424438477,-298.2218933105469,410.00344848632807,0,0,0,0
74,74,0.0014799999771639,-12.30014419555664,-297.6591186523437,410.11956787109375,0,0,0,0
75,75,0.0015000000130385,-12.430286407470703,-297.08404541015625,410.23052978515625,0,0,0,0
76,76,0.0015199999324977,-12.12930393218994,-296.497802734375,410.35205078125,0,0,0,0
77,77,0.0015399999683722,-12.424553871154783,-295.8993835449219,410.45608520507807,0,0,0,0
78,78,0.0015600000042468,-12.185222625732422,-295.289306640625,410.5736083984375,0,0,0,0
79,79,0.001579999923706,-12.166667938232422,-294.6679382324219,410.6834411621094,0,0,0,0
80,80,0.0015999999595806,-12.283896446228027,-294.034423828125,410.7884521484375,0,0,0,0
81,81,0.0016199999954551,-11.986649513244627,-293.38970947265625,410.9035034179688,0,0,0,0
82,82,0.0016399999149143,-12.2903413772583,-292.7333984375,411.00112915039057,0,0,0,0
83,83,0.0016599999507889,-12.0540132522583,-292.0654296875,411.11224365234375,0,0,0,0
84,84,0.0016799999866634,-12.042760848999023,-291.38580322265625,411.2158203125,0,0,0,0
85,85,0.0016999999061226,-12.162198066711426,-290.695068359375,411.3148193359375,0,0,0,0
86,86,0.0017199999419972,-11.84554386138916,-289.9924011230469,411.4240112304688,0,0,0,0
87,87,0.0017399999778717,-12.148003578186035,-289.27838134765625,411.51516723632807,0,0,0,0
88,88,0.0017599998973309,-11.896924018859863,-288.552978515625,411.6199340820313,0,0,0,0
89,89,0.0017799999332055,-11.885856628417969,-287.8164367675781,411.7167053222656,0,0,0,0
90,90,0.00179999996908,-12.006492614746094,-287.0683898925781,411.8085021972656,0,0,0,0
91,91,0.0018200000049546,-11.688243865966797,-286.308837890625,411.9107055664063,0,0,0,0
92,92,0.0018399999244138,-12.007102012634276,-285.53814697265625,411.99456787109375,0,0,0,0
93,93,0.0018599999602884,-11.74906063079834,-284.756103515625,412.09231567382807,0,0,0,0
94,94,0.0018799999961629,-11.746312141418455,-283.9629211425781,412.1815490722656,0,0,0,0
95,95,0.0018999999156221,-11.850908279418944,-283.1584167480469,412.2666015625,0,0,0,0
96,96,0.0019199999514967,-11.525585174560549,-282.3428039550781,412.3611755371094,0,0,0,0
97,97,0.0019399999873712,-11.842554092407228,-281.51593017578125,412.4378662109375,0,0,0,0
98,98,0.0019600000232458,-11.582709312438965,-280.67803955078125,412.5283203125,0,0,0,0
99,99,0.001979999942705,-11.583247184753418,-279.82916259765625,412.6103210449218,0,0,0,0
100,100,0.0019999998621642,-11.694117546081545,-278.968994140625,412.68801879882807,0,0,0,0
101,101,0.0020200000144541,-11.36756706237793,-278.098388671875,412.7752990722656,0,0,0,0
102,102,0.0020399999339133,-11.69659423828125,-277.216064453125,412.8447265625,0,0,0,0
103,103,0.0020599998533725,-11.412330627441406,-276.3232116699219,412.92816162109375,0,0,0,0
104,104,0.0020800000056624,-11.419615745544434,-275.419189453125,413.0025634765625,0,0,0,0
105,105,0.0020999999251216,-11.526622772216797,-274.50469970703125,413.0730590820313,0,0,0,0
106,106,0.0021199998445808,-11.184398651123049,-273.5790710449219,413.153076171875,0,0,0,0
107,107,0.0021399999968707,-11.514179229736328,-272.6426086425781,413.2149658203125,0,0,0,0
108,108,0.0021599999163299,-11.207077980041504,-271.69537353515625,413.29095458984375,0,0,0,0
109,109,0.0021799998357892,-11.211737632751465,-270.7375183105469,413.3572387695313,0,0,0,0
110,110,0.002199999988079,-11.313798904418944,-269.7692565917969,413.4193115234375,0,0,0,0
111,111,0.0022199999075382,-10.979278564453123,-268.7899780273437,413.49072265625,0,0,0,0
112,112,0.0022399998269975,-11.31591796875,-267.8000183105469,413.54397583007807,0,0,0,0
113,113,0.0022599999792873,-11.01054859161377,-266.7997741699219,413.6119079589844,0,0,0,0
114,114,0.0022799998987466,-11.02394199371338,-265.7888488769532,413.66986083984375,0,0,0,0
115,115,0.0023000000510364,-11.124040603637695,-264.7675170898437,413.72415161132807,0,0,0,0
116,116,0.0023199999704957,-10.764902114868164,-263.7353820800781,413.787841796875,0,0,0,0
117,117,0.0023399998899549,-11.10138702392578,-262.6932983398437,413.8329772949218,0,0,0,0
118,118,0.0023600000422447,-10.773930549621582,-261.6405944824219,413.8923645019531,0,0,0,0
119,119,0.002379999961704,-10.791230201721191,-260.5774230957032,413.9415893554688,0,0,0,0
120,120,0.0023999998811632,-10.892362594604492,-259.5041809082032,413.9869689941406,0,0,0,0
121,121,0.0024200000334531,-10.534381866455078,-258.4208679199219,414.0415954589844,0,0,0,0
122,122,0.0024399999529123,-10.878251075744627,-257.3271179199219,414.0779724121094,0,0,0,0
123,123,0.0024599998723715,-10.543781280517578,-256.2233581542969,414.1287231445313,0,0,0,0
124,124,0.0024800000246614,-10.581342697143556,-255.1093292236328,414.1687927246094,0,0,0,0
125,125,0.0024999999441206,-10.670924186706545,-253.9852752685547,414.20608520507807,0,0,0,0
126,126,0.0025199998635798,-10.307025909423828,-252.8512725830078,414.2520751953125,0,0,0,0
127,127,0.0025400000158697,-10.642412185668944,-251.7070159912109,414.2800598144531,0,0,0,0
128,128,0.0025599999353289,-10.298798561096191,-250.55294799804688,414.3219299316406,0,0,0,0
129,129,0.0025799998547881,-10.341485977172852,-249.38896179199216,414.3530883789063,0,0,0,0
130,130,0.002600000007078,-10.4190673828125,-248.2155303955078,414.3817443847656,0,0,0,0
131,131,0.0026199999265372,-10.040284156799316,-247.0319366455078,414.4186706542969,0,0,0,0
132,132,0.0026399998459964,-10.378941535949709,-245.8386383056641,414.4373168945313,0,0,0,0
133,133,0.0026599999982863,-10.023252487182615,-244.6356658935547,414.4700622558594,0,0,0,0
134,134,0.0026799999177455,-10.075340270996094,-243.42286682128903,414.4916076660156,0,0,0,0
135,135,0.0026999998372048,-10.161346435546877,-242.20048522949216,414.5107421875,0,0,0,0
136,136,0.0027199999894946,-9.77774715423584,-240.96876525878903,414.5382995605469,0,0,0,0
137,137,0.0027399999089539,-10.118717193603516,-239.7275238037109,414.5481567382813,0,0,0,0
138,138,0.0027599998284131,-9.752971649169922,-238.47657775878903,414.5716552734375,0,0,0,0
139,139,0.0027799999807029,-9.815533638000488,-237.216552734375,414.583984375,0,0,0,0
140,140,0.0027999999001622,-9.884895324707031,-235.9469757080078,414.59426879882807,0,0,0,0
141,141,0.0028199998196214,-9.507707595825195,-234.6679534912109,414.6121520996094,0,0,0,0
142,142,0.0028399999719113,-9.849113464355469,-233.3798675537109,414.61273193359375,0,0,0,0
143,143,0.0028599998913705,-9.47126579284668,-232.08233642578125,414.62701416015625,0,0,0,0
144,144,0.0028800000436604,-9.537257194519045,-230.7757110595703,414.63003540039057,0,0,0,0
145,145,0.0028999999631196,-9.597264289855955,-229.4602203369141,414.6310424804688,0,0,0,0
146,146,0.0029199998825788,-9.215313911437988,-228.1356658935547,414.6394653320313,0,0,0,0
147,147,0.0029400000348687,-9.560450553894045,-226.80177307128903,414.63088989257807,0,0,0,0
148,148,0.0029599999543279,-9.176152229309082,-225.45906066894528,414.6355895996094,0,0,0,0
149,149,0.0029799998737871,-9.249403953552246,-224.10749816894528,414.62905883789057,0,0,0,0
150,150,0.003000000026077,-9.30168628692627,-222.74708557128903,414.6210021972656,0,0,0,0
151,151,0.0030199999455362,-8.909524917602539,-221.37794494628903,414.61965942382807,0,0,0,0
152,152,0.0030399998649954,-9.260575294494627,-220.0,414.6017761230469,0,0,0,0
153,153,0.0030600000172853,-8.851951599121094,-218.61329650878903,414.59710693359375,0,0,0,0
154,154,0.0030799999367445,-8.932558059692385,-217.21804809570315,414.5808715820313,0,0,0,0
155,155,0.0030999998562037,-8.971549034118652,-215.81436157226565,414.5632629394531,0,0,0,0
156,156,0.0031200000084936,-8.60036563873291,-214.40200805664065,414.55191040039057,0,0,0,0
157,157,0.0031399999279528,-8.949110984802246,-212.9811248779297,414.5247192382813,0,0,0,0
158,158,0.0031599998474121,-8.542627334594727,-211.55177307128903,414.5105590820313,0,0,0,0
159,159,0.0031799999997019,-8.632083892822266,-210.1142578125,414.48486328125,0,0,0,0
160,160,0.0031999999191612,-8.701008796691895,-208.66831970214844,414.4579162597656,0,0,0,0
161,161,0.0032199998386204,-8.356350898742676,-207.21421813964844,414.4373168945313,0,0,0,0
162,162,0.0032399999909102,-8.727619171142578,-205.75196838378903,414.4019470214844,0,0,0,0
163,163,0.0032599999103695,-8.342344284057617,-204.28152465820315,414.3795471191406,0,0,0,0
