,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,-12.338086128234863,-295.289306640625,410.5302734375,0,0,0,0
1,1,1.9999999494757503e-05,-12.05622673034668,-294.6679382324219,410.6476440429688,0,0,0,0
2,2,3.9999998989515007e-05,-12.360974311828612,-294.034423828125,410.7478942871094,0,0,0,0
3,3,5.999999848427251e-05,-12.10031032562256,-293.38970947265625,410.862548828125,0,0,0,0
4,4,7.999999797903001e-05,-12.132855415344238,-292.7333984375,410.9676818847656,0,0,0,0
5,5,9.999999747378752e-05,-12.213977813720703,-292.0654296875,411.0704956054688,0,0,0,0
6,6,0.0001199999969685,-11.928361892700195,-291.38580322265625,411.181884765625,0,0,0,0
7,7,0.0001399999891873,-12.24038028717041,-290.695068359375,411.2759704589844,0,0,0,0
8,8,0.000159999995958,-11.961698532104492,-289.9924011230469,411.3847351074218,0,0,0,0
9,9,0.0001800000027287,-11.993426322937012,-289.27838134765625,411.4833679199218,0,0,0,0
10,10,0.0001999999949475,-12.057917594909668,-288.552978515625,411.58001708984375,0,0,0,0
11,11,0.0002199999871663,-11.759243965148926,-287.8164367675781,411.6844787597656,0,0,0,0
12,12,0.000239999993937,-12.07505226135254,-287.0683898925781,411.77154541015625,0,0,0,0
13,13,0.0002600000007078,-11.78542423248291,-286.308837890625,411.87319946289057,0,0,0,0
14,14,0.0002799999783746,-11.834489822387695,-285.53814697265625,411.9642028808594,0,0,0,0
15,15,0.0002999999851454,-11.897796630859377,-284.756103515625,412.0533447265625,0,0,0,0
16,16,0.0003199999919161,-11.6026611328125,-283.9629211425781,412.15032958984375,0,0,0,0
17,17,0.0003399999986868,-11.918620109558104,-283.1584167480469,412.22998046875,0,0,0,0
18,18,0.0003600000054575,-11.623002052307127,-282.3428039550781,412.3240661621094,0,0,0,0
19,19,0.0003799999831244,-11.684732437133787,-281.51593017578125,412.4075317382813,0,0,0,0
20,20,0.0003999999898951,-11.756035804748535,-280.67803955078125,412.4891052246094,0,0,0,0
21,21,0.0004199999966658,-11.466497421264648,-279.82916259765625,412.5791015625,0,0,0,0
22,22,0.0004399999743327,-11.808295249938965,-278.968994140625,412.6517028808594,0,0,0,0
23,23,0.0004599999811034,-11.512125968933104,-278.098388671875,412.7396240234375,0,0,0,0
24,24,0.0004799999878741,-11.582356452941896,-277.216064453125,412.8165893554688,0,0,0,0
25,25,0.000499999965541,-11.645817756652832,-276.3232116699219,412.8925476074218,0,0,0,0
26,26,0.0005200000014156,-11.342016220092772,-275.419189453125,412.9764709472656,0,0,0,0
27,27,0.0005399999790824,-11.686767578125,-274.50469970703125,413.0423889160156,0,0,0,0
28,28,0.0005599999567493,-11.370332717895508,-273.5790710449219,413.12405395507807,0,0,0,0
29,29,0.0005799999926239,-11.438595771789553,-272.6426086425781,413.1941223144531,0,0,0,0
30,30,0.0005999999702908,-11.472336769104004,-271.69537353515625,413.263427734375,0,0,0,0
31,31,0.0006200000061653,-11.15119171142578,-270.7375183105469,413.33978271484375,0,0,0,0
32,32,0.0006399999838322,-11.480279922485352,-269.7692565917969,413.3982238769531,0,0,0,0
33,33,0.0006599999614991,-11.14716625213623,-268.7899780273437,413.4714660644531,0,0,0,0
34,34,0.0006799999973736,-11.210542678833008,-267.8000183105469,413.53314208984375,0,0,0,0
35,35,0.0006999999750405,-11.249309539794922,-266.7997741699219,413.5935363769531,0,0,0,0
36,36,0.0007200000109151,-10.93003749847412,-265.7888488769532,413.6609802246094,0,0,0,0
37,37,0.0007399999885819,-11.26954174041748,-264.7675170898437,413.7106628417969,0,0,0,0
38,38,0.0007599999662488,-10.92076587677002,-263.7353820800781,413.775634765625,0,0,0,0
39,39,0.0007800000021234,-10.996733665466309,-262.6932983398437,413.8283081054688,0,0,0,0
40,40,0.0007999999797903,-11.023626327514648,-261.6405944824219,413.8804626464844,0,0,0,0
41,41,0.0008199999574571,-10.688551902770996,-260.5774230957032,413.9393005371094,0,0,0,0
42,42,0.0008399999933317,-11.02674388885498,-259.5041809082032,413.9802551269531,0,0,0,0
43,43,0.0008599999709986,-10.66132926940918,-258.4208679199219,414.03619384765625,0,0,0,0
