,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,-6.456891059875488,-151.59666442871094,412.365234375,0,0,0,0
1,1,1.9999999494757503e-05,-6.050881385803224,-149.88662719726565,412.2835083007813,0,0,0,0
2,2,3.9999998989515007e-05,-6.133211135864258,-148.17051696777344,412.1932067871094,0,0,0,0
3,3,5.999999848427251e-05,-6.138614654541016,-146.44871520996094,412.1023864746094,0,0,0,0
4,4,7.999999797903001e-05,-5.780425071716309,-144.72109985351565,412.0144958496094,0,0,0,0
5,5,9.999999747378752e-05,-6.057244777679443,-142.98776245117188,411.917236328125,0,0,0,0
6,6,0.0001199999969685,-5.6407084465026855,-141.24864196777344,411.8280334472656,0,0,0,0
7,7,0.0001399999891873,-5.729299068450928,-139.5040283203125,411.7306823730469,0,0,0,0
8,8,0.000159999995958,-5.729817867279053,-137.75393676757812,411.6331176757813,0,0,0,0
9,9,0.0001800000027287,-5.401201248168944,-135.99851989746094,411.5380554199218,0,0,0,0
10,10,0.0001999999949475,-5.664740562438965,-134.23768615722656,411.434326171875,0,0,0,0
11,11,0.0002199999871663,-5.257245063781737,-132.47132873535156,411.33734130859375,0,0,0,0
12,12,0.000239999993937,-5.340882301330566,-130.70005798339844,411.23294067382807,0,0,0,0
13,13,0.0002600000007078,-5.3292856216430655,-128.92337036132812,411.1281433105469,0,0,0,0
14,14,0.0002799999783746,-5.003298759460449,-127.14170837402344,411.0256042480469,0,0,0,0
15,15,0.0002999999851454,-5.245223522186279,-125.35501861572266,410.9152526855469,0,0,0,0
16,16,0.0003199999919161,-4.853414535522461,-123.56346893310548,410.8105163574218,0,0,0,0
17,17,0.0003399999986868,-4.92844820022583,-121.76694488525392,410.69924926757807,0,0,0,0
18,18,0.0003600000054575,-4.921389102935791,-119.96566772460938,410.5874633789063,0,0,0,0
19,19,0.0003799999831244,-4.616061210632324,-118.15955352783205,410.47769165039057,0,0,0,0
20,20,0.0003999999898951,-4.844273567199707,-116.34876251220705,410.36087036132807,0,0,0,0
21,21,0.0004199999966658,-4.453188896179199,-114.53353881835938,410.24917602539057,0,0,0,0
22,22,0.0004399999743327,-4.539447784423828,-112.71370697021484,410.1314392089844,0,0,0,0
23,23,0.0004599999811034,-4.5163655281066895,-110.88931274414064,410.0135803222656,0,0,0,0
24,24,0.0004799999878741,-4.246666431427002,-109.06067657470705,409.89691162109375,0,0,0,0
25,25,0.000499999965541,-4.458667755126953,-107.22767639160156,409.7743835449218,0,0,0,0
26,26,0.0005200000014156,-4.101440906524657,-105.3905792236328,409.65625,0,0,0,0
27,27,0.0005399999790824,-4.188275337219238,-103.54917144775392,409.5328674316406,0,0,0,0
28,28,0.0005599999567493,-4.160701274871825,-101.70365142822266,409.4094848632813,0,0,0,0
29,29,0.0005799999926239,-3.900467157363892,-99.85418701171876,409.2870788574218,0,0,0,0
30,30,0.0005999999702908,-4.071882724761962,-98.00082397460936,409.15966796875,0,0,0,0
31,31,0.0006200000061653,-3.726115465164185,-96.14354705810548,409.03564453125,0,0,0,0
32,32,0.0006399999838322,-3.795101165771485,-94.28241729736328,408.9069519042969,0,0,0,0
33,33,0.0006599999614991,-3.755661010742188,-92.41764068603516,408.7782287597656,0,0,0,0
34,34,0.0006799999973736,-3.504278898239136,-90.54926300048828,408.6500244140625,0,0,0,0
35,35,0.0006999999750405,-3.665037631988525,-88.67723083496092,408.51760864257807,0,0,0,0
36,36,0.0007200000109151,-3.326736688613892,-86.80170440673827,408.3880615234375,0,0,0,0
37,37,0.0007399999885819,-3.3988611698150635,-84.92269134521484,408.25439453125,0,0,0,0
38,38,0.0007599999662488,-3.3447248935699463,-83.04047393798828,408.1207580566406,0,0,0,0
39,39,0.0007800000021234,-3.117863655090332,-81.15480041503906,407.9874267578125,0,0,0,0
40,40,0.0007999999797903,-3.249728202819824,-79.26606750488281,407.8504943847656,0,0,0,0
41,41,0.0008199999574571,-2.9371659755706787,-77.37408447265625,407.71575927734375,0,0,0,0
42,42,0.0008399999933317,-2.98927903175354,-75.47920227050781,407.5778503417969,0,0,0,0
43,43,0.0008599999709986,-2.9205663204193115,-73.58125305175781,407.4407653808594,0,0,0,0
44,44,0.0008799999486654,-2.7064132690429688,-71.68040466308594,407.30386352539057,0,0,0,0
45,45,0.00089999998454,-2.8132891654968266,-69.77666473388672,407.16421508789057,0,0,0,0
46,46,0.0009199999622069,-2.521838426589966,-67.87029266357422,407.0260925292969,0,0,0,0
47,47,0.0009399999980814,-2.5473403930664062,-65.96116638183594,406.8853149414063,0,0,0,0
48,48,0.0009599999757483,-2.4697980880737305,-64.04938507080078,406.74429321289057,0,0,0,0
49,49,0.0009800000116229,-2.272878885269165,-62.13518524169922,406.6031494140625,0,0,0,0
50,50,0.0009999999310821,-2.366196155548096,-60.21848678588867,406.4598083496094,0,0,0,0
51,51,0.0010199999669566,-2.090259075164795,-58.29938125610352,406.3175659179688,0,0,0,0
52,52,0.0010400000028312,-2.1141140460968018,-56.37799453735352,406.1732482910156,0,0,0,0
53,53,0.0010599999222904,-2.0341944694519043,-54.454368591308594,406.02874755859375,0,0,0,0
54,54,0.0010799999581649,-1.8636314868927,-52.528633117675774,405.884033203125,0,0,0,0
55,55,0.0010999999940395,-1.9309815168380733,-50.60082626342773,405.73773193359375,0,0,0,0
56,56,0.0011199999134987,-1.674172043800354,-48.67097473144531,405.5921325683594,0,0,0,0
57,57,0.0011399999493733,-1.6789969205856323,-46.73925018310546,405.4449462890625,0,0,0,0
58,58,0.0011599999852478,-1.5906705856323242,-44.80565643310546,405.2974853515625,0,0,0,0
59,59,0.0011800000211223,-1.4430052042007446,-42.87027740478516,405.1498107910156,0,0,0,0
60,60,0.0011999999405816,-1.475376844406128,-40.93321990966797,405.00103759765625,0,0,0,0
61,61,0.0012199999764561,-1.2495008707046509,-38.994537353515625,404.8525390625,0,0,0,0
62,62,0.0012400000123307,-1.2321873903274536,-37.05432891845703,404.7029113769531,0,0,0,0
63,63,0.0012599999317899,-1.1570440530776978,-35.112667083740234,404.5531311035156,0,0,0,0
64,64,0.0012799999676644,-1.0095587968826294,-33.169586181640625,404.4031066894531,0,0,0,0
65,65,0.001300000003539,-1.021622896194458,-31.22522735595703,404.2522888183594,0,0,0,0
66,66,0.0013199999229982,-0.824198007583618,-29.279653549194336,404.10159301757807,0,0,0,0
67,67,0.0013399999588727,-0.7987761497497557,-27.332883834838867,403.9501953125,0,0,0,0
68,68,0.0013599999947473,-0.7080959677696228,-25.3850212097168,403.7986145019531,0,0,0,0
69,69,0.0013799999142065,-0.5846718549728394,-23.43619728088379,403.6467895507813,0,0,0,0
70,70,0.0013999999500811,-0.5643106698989868,-21.486446380615234,403.49456787109375,0,0,0,0
71,71,0.0014199999859556,-0.2422767579555511,-19.53582572937012,403.3423461914063,0,0,0,0
72,72,0.0014400000218302,6.177319049835205,-17.584426879882812,403.1818542480469,0,0,0,0
73,73,0.0014599999412894,5.67519998550415,-15.632370948791504,403.0294189453125,0,0,0,0
74,74,0.0014799999771639,-0.6527801752090454,-13.679672241210938,402.87786865234375,0,0,0,0
75,75,0.0015000000130385,-1.499880313873291,-11.726438522338867,402.7261962890625,0,0,0,0
76,76,0.0015199999324977,1.352911353111267,-9.772734642028809,402.5745849609375,0,0,0,0
77,77,0.0015399999683722,1.951725959777832,-7.818655490875245,402.4229736328125,0,0,0,0
