,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,-1.3729597330093384,35.112667083740234,407.33840942382807,0,0,0,0
1,1,1.9999999494757503e-05,-1.695040225982666,33.169586181640625,407.1851501464844,0,0,0,0
2,2,3.9999998989515007e-05,-0.3645957112312316,31.22522735595703,407.0318908691406,0,0,0,0
3,3,5.999999848427251e-05,0.0335021652281284,29.279653549194336,406.8786315917969,0,0,0,0
4,4,7.999999797903001e-05,-0.5211918354034423,27.332883834838867,406.7253112792969,0,0,0,0
5,5,9.999999747378752e-05,-0.7277092933654785,25.3850212097168,406.5720520019531,0,0,0,0
6,6,0.0001199999969685,-0.4225342273712158,23.43619728088379,406.4187927246094,0,0,0,0
7,7,0.0001399999891873,-0.2387858480215072,21.486446380615234,406.2655334472656,0,0,0,0
8,8,0.000159999995958,-0.3308667242527008,19.53582572937012,406.1122741699218,0,0,0,0
9,9,0.0001800000027287,-0.3978419303894043,17.584426879882812,405.9591064453125,0,0,0,0
10,10,0.0001999999949475,-0.3267906606197357,15.632370948791504,405.8057861328125,0,0,0,0
11,11,0.0002199999871663,-0.2554439008235931,13.679672241210938,405.6525268554688,0,0,0,0
12,12,0.000239999993937,-0.2561571896076202,11.726438522338867,405.4993286132813,0,0,0,0
13,13,0.0002600000007078,-0.2678302824497222,9.772734642028809,405.3460693359375,0,0,0,0
14,14,0.0002799999783746,-0.2467952668666839,7.818655490875245,405.1927795410156,0,0,0,0
15,15,0.0002999999851454,-0.2184882760047912,5.864258289337158,405.03955078125,0,0,0,0
16,16,0.0003199999919161,-0.2076056003570556,3.90963625907898,404.8862915039063,0,0,0,0
17,17,0.0003399999986868,-0.2040584087371826,1.9548565149307249,404.7330322265625,0,0,0,0
18,18,0.0003600000054575,-0.1941124498844146,-7.105427357601002e-15,404.5797119140625,0,0,0,0
19,19,0.0003799999831244,-0.181107148528099,-1.9548565149307249,404.4264831542969,0,0,0,0
20,20,0.0003999999898951,-0.1722058206796646,-3.90963625907898,404.2732238769531,0,0,0,0
21,21,0.0004199999966658,-0.166449099779129,-5.864258289337158,404.1199340820313,0,0,0,0
22,22,0.0004399999743327,-0.1600184291601181,-7.818655490875245,403.9667053222656,0,0,0,0
23,23,0.0004599999811034,-0.1528623849153518,-9.772734642028809,403.8134460449218,0,0,0,0
24,24,0.0004799999878741,-0.14680677652359,-11.726438522338867,403.66015625,0,0,0,0
25,25,0.000499999965541,-0.1420110166072845,-13.679672241210938,403.50686645507807,0,0,0,0
26,26,0.0005200000014156,-0.1375064998865127,-15.632370948791504,403.3536987304688,0,0,0,0
27,27,0.0005399999790824,-0.1330358237028121,-17.584426879882812,403.2007751464844,0,0,0,0
28,28,0.0005599999567493,-0.1289950609207153,-19.53582572937012,403.0490417480469,0,0,0,0
29,29,0.0005799999926239,-0.1255117207765579,-21.486446380615234,402.8974609375,0,0,0,0
30,30,0.0005999999702908,-0.1223525330424308,-23.43619728088379,402.7458801269531,0,0,0,0
31,31,0.0006200000061653,-0.119379423558712,-25.3850212097168,402.59423828125,0,0,0,0
32,32,0.0006399999838322,-0.1166536211967468,-27.332883834838867,402.4425964355469,0,0,0,0
33,33,0.0006599999614991,-0.1142202988266944,-29.279653549194336,402.291015625,0,0,0,0
34,34,0.0006799999973736,-0.1120172590017318,-31.22522735595703,402.1394348144531,0,0,0,0
35,35,0.0006999999750405,-0.1099865734577179,-33.169586181640625,401.98779296875,0,0,0,0
36,36,0.0007200000109151,-0.1081255450844764,-35.112667083740234,401.8361511230469,0,0,0,0
37,37,0.0007399999885819,-0.1153174638748168,-37.05432891845703,401.6845703125,0,0,0,0
38,38,0.0007599999662488,1.5651226043701172,-38.994537353515625,401.5364990234375,0,0,0,0
39,39,0.0007800000021234,-1.5811387300491333,-40.93321990966797,401.39553833007807,0,0,0,0
40,40,0.0007999999797903,-1.7754591703414917,-42.87027740478516,401.2435302734375,0,0,0,0
41,41,0.0008199999574571,-0.1520546525716781,-44.80565643310546,401.0925598144531,0,0,0,0
42,42,0.0008399999933317,-0.3484539091587066,-46.73925018310546,400.9421691894531,0,0,0,0
43,43,0.0008599999709986,-0.4872373938560485,-48.67097473144531,400.8025817871094,0,0,0,0
44,44,0.0008799999486654,0.641622483730316,-50.60082626342773,400.65774536132807,0,0,0,0
45,45,0.00089999998454,-1.666900396347046,-52.528633117675774,400.51467895507807,0,0,0,0
46,46,0.0009199999622069,-1.71639883518219,-54.454368591308594,400.3695373535156,0,0,0,0
47,47,0.0009399999980814,-1.6136194467544556,-56.37799453735352,400.22552490234375,0,0,0,0
48,48,0.0009599999757483,-1.645512580871582,-58.29938125610352,400.080810546875,0,0,0,0
49,49,0.0009800000116229,-1.3331865072250366,-60.21848678588867,399.9368896484375,0,0,0,0
50,50,0.0009999999310821,-1.388583064079285,-62.13518524169922,399.791748046875,0,0,0,0
51,51,0.0010199999669566,-1.3065184354782104,-64.04938507080078,399.6466674804688,0,0,0,0
52,52,0.0010400000028312,-1.2205955982208252,-65.96116638183594,399.50189208984375,0,0,0,0
53,53,0.0010599999222904,-1.3887569904327393,-67.87029266357422,399.3562316894531,0,0,0,0
54,54,0.0010799999581649,-1.1716077327728271,-69.77666473388672,399.2120971679688,0,0,0,0
55,55,0.0010999999940395,-1.361841320991516,-71.68040466308594,399.0670471191406,0,0,0,0
56,56,0.0011199999134987,-1.3599718809127808,-73.58125305175781,398.9229736328125,0,0,0,0
57,57,0.0011399999493733,-1.3642457723617554,-75.47920227050781,398.7801208496094,0,0,0,0
58,58,0.0011599999852478,-1.60739266872406,-77.37408447265625,398.63763427734375,0,0,0,0
59,59,0.0011800000211223,-1.4272630214691162,-79.26606750488281,398.49710083007807,0,0,0,0
60,60,0.0011999999405816,-1.6868164539337158,-81.15480041503906,398.3557739257813,0,0,0,0
61,61,0.0012199999764561,-1.7200325727462769,-83.04047393798828,398.2160034179688,0,0,0,0
62,62,0.0012400000123307,-1.7644798755645752,-84.92269134521484,398.0769653320313,0,0,0,0
63,63,0.0012599999317899,-2.048266649246216,-86.80170440673827,397.9378051757813,0,0,0,0
64,64,0.0012799999676644,-1.8861838579177856,-88.67723083496092,397.8016052246094,0,0,0,0
