,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,11.74161434173584,282.3428039550781,414.0245971679688,0,0,0,0
1,1,1.9999999494757503e-05,12.068269729614258,281.51593017578125,414.10394287109375,0,0,0,0
2,2,3.9999998989515007e-05,11.813602447509766,280.67803955078125,414.1975708007813,0,0,0,0
3,3,5.999999848427251e-05,11.791389465332031,279.82916259765625,414.2830505371094,0,0,0,0
4,4,7.999999797903001e-05,11.939637184143066,278.968994140625,414.3631896972656,0,0,0,0
5,5,9.999999747378752e-05,11.589927673339844,278.098388671875,414.4543151855469,0,0,0,0
6,6,0.0001199999969685,11.917125701904297,277.216064453125,414.5269165039063,0,0,0,0
7,7,0.0001399999891873,11.649667739868164,276.3232116699219,414.6131896972656,0,0,0,0
8,8,0.000159999995958,11.62641143798828,275.419189453125,414.69143676757807,0,0,0,0
9,9,0.0001800000027287,11.76785373687744,274.50469970703125,414.7640075683594,0,0,0,0
10,10,0.0001999999949475,11.429840087890623,273.5790710449219,414.8474731445313,0,0,0,0
11,11,0.0002199999871663,11.750404357910156,272.6426086425781,414.9125061035156,0,0,0,0
12,12,0.000239999993937,11.489137649536133,271.69537353515625,414.9913330078125,0,0,0,0
13,13,0.0002600000007078,11.452448844909668,270.7375183105469,415.0624084472656,0,0,0,0
14,14,0.0002799999783746,11.612481117248535,269.7692565917969,415.12710571289057,0,0,0,0
15,15,0.0002999999851454,11.238323211669922,268.7899780273437,415.20364379882807,0,0,0,0
16,16,0.0003199999919161,11.573382377624512,267.8000183105469,415.2607116699218,0,0,0,0
17,17,0.0003399999986868,11.27810001373291,266.7997741699219,415.33206176757807,0,0,0,0
18,18,0.0003600000054575,11.264406204223633,265.7888488769532,415.39407348632807,0,0,0,0
19,19,0.0003799999831244,11.404887199401855,264.7675170898437,415.45120239257807,0,0,0,0
20,20,0.0003999999898951,11.03679084777832,263.7353820800781,415.5188598632813,0,0,0,0
21,21,0.0004199999966658,11.37732982635498,262.6932983398437,415.567626953125,0,0,0,0
22,22,0.0004399999743327,11.079131126403809,261.6405944824219,415.6305847167969,0,0,0,0
23,23,0.0004599999811034,11.074891090393066,260.5774230957032,415.6844787597656,0,0,0,0
24,24,0.0004799999878741,11.207756042480469,259.5041809082032,415.733642578125,0,0,0,0
25,25,0.000499999965541,10.844807624816896,258.4208679199219,415.79290771484375,0,0,0,0
26,26,0.0005200000014156,11.182270050048828,257.3271179199219,415.8336486816406,0,0,0,0
27,27,0.0005399999790824,10.894817352294922,256.2233581542969,415.8883056640625,0,0,0,0
28,28,0.0005599999567493,10.884732246398926,255.1093292236328,415.9343566894531,0,0,0,0
29,29,0.0005799999926239,11.028693199157717,253.9852752685547,415.97509765625,0,0,0,0
30,30,0.0005999999702908,10.636380195617676,252.8512725830078,416.0269165039063,0,0,0,0
31,31,0.0006200000061653,10.987589836120604,251.7070159912109,416.0592346191406,0,0,0,0
32,32,0.0006399999838322,10.663922309875488,250.55294799804688,416.1060180664063,0,0,0,0
33,33,0.0006599999614991,10.674466133117676,249.38896179199216,416.142822265625,0,0,0,0
