,Unnamed: 0,Time / s,IL:Measured current,Vin:Measured voltage,Vo:Measured voltage,open1,short1,OPEN,SHORT
0,0,0.0,-0.2139034271240234,5.864258289337158,404.9881896972656,0,0,0,0
1,1,1.9999999494757503e-05,-0.2066473066806793,3.90963625907898,404.8349304199218,0,0,0,0
2,2,3.9999998989515007e-05,-0.2021489739418029,1.9548565149307249,404.681640625,0,0,0,0
3,3,5.999999848427251e-05,-0.1906449198722839,-7.105427357601002e-15,404.52835083007807,0,0,0,0
4,4,7.999999797903001e-05,-0.1782764047384262,-1.9548565149307249,404.3751831054688,0,0,0,0
5,5,9.999999747378752e-05,-0.1705407202243804,-3.90963625907898,404.2218933105469,0,0,0,0
6,6,0.0001199999969685,-0.16487817466259,-5.864258289337158,404.0686645507813,0,0,0,0
7,7,0.0001399999891873,-0.1581292301416397,-7.818655490875245,403.9154052734375,0,0,0,0
8,8,0.000159999995958,-0.151121437549591,-9.772734642028809,403.76214599609375,0,0,0,0
9,9,0.0001800000027287,-0.1454539597034454,-11.726438522338867,403.60888671875,0,0,0,0
10,10,0.0001999999949475,-0.1408216655254364,-13.679672241210938,403.4556274414063,0,0,0,0
11,11,0.0002199999871663,-0.1363133788108825,-15.632370948791504,403.3023376464844,0,0,0,0
12,12,0.000239999993937,-0.1319191455841064,-17.584426879882812,403.14990234375,0,0,0,0
13,13,0.0002600000007078,-0.1280349791049957,-19.53582572937012,402.9982604980469,0,0,0,0
14,14,0.0002799999783746,-0.1246621087193489,-21.486446380615234,402.8466796875,0,0,0,0
15,15,0.0002999999851454,-0.12155532091856,-23.43619728088379,402.6950988769531,0,0,0,0
16,16,0.0003199999919161,-0.1186394020915031,-25.3850212097168,402.54345703125,0,0,0,0
17,17,0.0003399999986868,-0.1159938126802444,-27.332883834838867,402.3918151855469,0,0,0,0
18,18,0.0003600000054575,-0.1136310547590255,-29.279653549194336,402.240234375,0,0,0,0
19,19,0.0003799999831244,-0.1114767491817474,-31.22522735595703,402.0886535644531,0,0,0,0
20,20,0.0003999999898951,-0.1094889715313911,-33.169586181640625,401.93701171875,0,0,0,0
21,21,0.0004199999966658,-0.1076740622520446,-35.112667083740234,401.7853698730469,0,0,0,0
22,22,0.0004399999743327,0.0411156676709651,-37.05432891845703,401.63372802734375,0,0,0,0
23,23,0.0004599999811034,1.3514173030853271,-38.994537353515625,401.4827270507813,0,0,0,0
24,24,0.0004799999878741,-0.8100176453590393,-40.93321990966797,401.3307189941406,0,0,0,0
25,25,0.000499999965541,-2.22559142112732,-42.87027740478516,401.1784362792969,0,0,0,0
26,26,0.0005200000014156,-0.6231948733329772,-44.80565643310546,401.02728271484375,0,0,0,0
27,27,0.0005399999790824,0.1699720621109008,-46.73925018310546,400.87646484375,0,0,0,0
28,28,0.0005599999567493,-0.6096031069755554,-48.67097473144531,400.7333679199218,0,0,0,0
29,29,0.0005799999926239,0.1622174084186554,-50.60082626342773,400.59036254882807,0,0,0,0
30,30,0.0005999999702908,-1.5026081800460815,-52.528633117675774,400.445068359375,0,0,0,0
31,31,0.0006200000061653,-1.4644818305969238,-54.454368591308594,400.29974365234375,0,0,0,0
32,32,0.0006399999838322,-1.548242211341858,-56.37799453735352,400.1542053222656,0,0,0,0
33,33,0.0006599999614991,-1.3279224634170532,-58.29938125610352,400.0094299316406,0,0,0,0
34,34,0.0006799999973736,-1.2999097108840942,-60.21848678588867,399.8641052246094,0,0,0,0
35,35,0.0006999999750405,-1.3163355588912964,-62.13518524169922,399.7184753417969,0,0,0,0
36,36,0.0007200000109151,-1.1234461069107056,-64.04938507080078,399.5733642578125,0,0,0,0
37,37,0.0007399999885819,-1.2949780225753784,-65.96116638183594,399.4273681640625,0,0,0,0
38,38,0.0007599999662488,-1.1472213268280027,-67.87029266357422,399.2824096679688,0,0,0,0
39,39,0.0007800000021234,-1.2437690496444702,-69.77666473388672,399.1371154785156,0,0,0,0
40,40,0.0007999999797903,-1.358356475830078,-71.68040466308594,398.99212646484375,0,0,0,0
41,41,0.0008199999574571,-1.2416152954101565,-73.58125305175781,398.8484191894531,0,0,0,0
42,42,0.0008399999933317,-1.5074329376220703,-75.47920227050781,398.70510864257807,0,0,0,0
43,43,0.0008599999709986,-1.402151346206665,-77.37408447265625,398.5636901855469,0,0,0,0
44,44,0.0008799999486654,-1.5648256540298462,-79.26606750488281,398.4220581054688,0,0,0,0
