,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.0957074681333587,406.1061,-11.308989,-355.85086,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.09572,404.45593,-13.85769,-249.5446,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.09574,406.00772,-13.666176,-291.16083,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.0957599999999998,406.54742,-10.288787,-293.82385,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.09578,408.72717,-11.45772,-329.78748,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.0958,406.11176,-13.673592,-232.29868,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.09582,405.0178,-9.405901,-288.6094,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.09584,406.3576,-14.586714,-284.20865,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.09586,404.76007,-10.115114,-324.83798,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.09588,406.03195,-11.48085,-319.00748,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.0959,409.79306,-9.23973,-266.9667,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.09592,407.18942,-11.100316,-286.34433,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.09594,405.9395,-9.643328,-332.67294,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.09596,405.734,-11.273873,-285.38806,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.09598,404.31415,-11.749161,-269.108,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.096,405.1898,-15.130606,-345.03986,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.09602,408.38354,-12.924845,-230.41539,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.09604,408.4813,-15.475515,-372.6031,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.09606,411.57303,-13.000025,-298.37256,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.09608,407.05463,-12.946219,-280.44498,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.0961,407.82602,-12.233909,-268.04004,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.09612,408.57425,-12.031982,-352.4,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.09614,410.25418,-12.067733,-319.6141,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.09616,405.8128,-9.820305,-242.10712,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.09618,406.06085,-12.53915,-303.19763,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.0961999999999998,405.61096,-11.105305,-286.0322,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.09622,407.98956,-12.011023,-398.74252,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.09624,408.53363,-12.774667,-358.43982,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.09626,406.92255,-15.345558,-312.28705,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.09628,407.32144,-11.288674,-294.30832,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.0963,409.58102,-16.809908,-240.17285,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.09632,408.45996,-13.726138,-200.58682,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.09634,408.5913,-14.566023,-227.31412,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.09636,407.3906,-9.676025,-277.53073,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.09638,408.9627,-9.012557,-288.93222,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.0964,411.1461,-13.080884,-326.53406,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.09642,409.78308,-13.0238495,-276.34854,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.09644,411.08612,-12.640882,-402.987,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.09646,408.86734,-9.087359,-380.16214,0,0,0,0,0,0,0,0,0,0,0,0,1
