,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1114740461052146,388.26123,-3.4783165,-182.847,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.11148,387.74637,-3.4183388,-92.62381,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.1115,394.5949,-5.329755,-93.050934,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.1115199999999998,393.60242,-4.8414598,-225.07225,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.11154,386.5743,-6.5330143,-92.2728,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.11156,387.8159,-4.550798,-169.33687,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.11158,386.38904,-6.6923933,-47.070015,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.1116,391.2047,-6.939306,-142.2713,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.11162,388.9954,-4.1776524,-184.66852,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.11164,390.04132,-7.191346,-149.01627,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.11166,387.9823,-3.000063,-148.40648,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.11168,385.2911,-7.3171616,-213.27551,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.1117,385.66275,-9.894662,-147.06357,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.11172,387.8775,-4.5664616,-208.03268,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.11174,388.2261,-5.9005275,-160.23328,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.11176,388.18518,-8.146517,-229.98016,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.11178,387.76865,-5.9429655,-172.3795,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1118,388.11234,-3.5007799,-175.34055,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.11182,391.29706,-5.8910427,-180.37207,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.11184,387.92938,-9.153217,-178.46925,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.1118599999999998,390.3429,-8.354084,-218.45741,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.11188,383.87933,-7.7208614,-76.50956,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.1119,387.4989,-5.6870337,-231.78731,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.11192,388.05887,-6.6776724,-125.97186,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.11194,384.84338,-8.318119,-120.99692,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.11196,390.0217,-13.275775,-151.07666,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.11198,388.2057,-11.542032,-370.63098,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.112,387.72702,-4.997253,-192.42442,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.11202,388.61444,-8.087872,-213.99657,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.11204,386.7705,-4.4960556,-144.22379,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.11206,386.6728,-8.757016,-163.76248,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.11208,386.12314,-6.8303375,-259.00046,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.1121,388.62213,-8.23714,-219.55804,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.11212,388.69717,-8.621975,-252.87692,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.11214,388.79617,-6.2254586,-157.28253,0,0,0,0,0,0,0,0,0,0,0,0,1
