,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1721001905479431,389.4839,-9.645449,-173.81616,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.17212,388.74286,-9.734103,-301.6582,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.17214,386.61905,-13.711003,-191.88484,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.17216,388.81732,-5.3945384,-117.776985,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.17218,387.74783,-10.484102,-182.26196,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.1722,388.90018,-8.849667,-191.54784,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.17222,388.36523,-8.150531,-210.3476,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.17224,388.8143,-12.203373,-134.88943,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.17226,386.36032,-7.877553,-121.09585,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.17228,392.61517,-8.135817,-160.1849,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.1723,389.53745,-4.845545,-278.07147,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.17232,385.37543,-11.702854,-140.94815,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.17234,390.03152,-8.620011,-233.85928,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.1723599999999998,386.7617,-9.260718,-242.24904,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.17238,387.93546,-6.6631746,-234.1677,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.1724,390.91235,-7.3484516,-226.51877,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.17242,387.3445,-7.8093553,-239.14949,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.17244,386.16733,-9.235139,-265.8753,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.17246,387.1443,-11.596331,-200.56467,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.17248,391.37735,-8.466468,-251.99345,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.1725,385.93997,-7.970905,-207.30823,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.17252,385.92657,-10.801784,-192.97331,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.17254,387.6001,-6.9037523,-307.36682,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.17256,387.97913,-10.183968,-233.10323,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.17258,386.16037,-8.985484,-226.83344,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.1726,387.0239,-12.579644,-188.47757,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.17262,382.84586,-12.824318,-262.4325,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.17264,388.1549,-12.106713,-160.6448,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.17266,386.5368,-10.043883,-265.87207,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.17268,385.7232,-11.349228,-199.35397,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.1727,390.17368,-8.907736,-245.45316,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.17272,391.15012,-12.196148,-141.5018,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.17274,389.6941,-11.110176,-220.18622,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.17276,387.20273,-10.045197,-246.27663,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.17278,385.07877,-10.532579,-241.10384,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.1727999999999998,388.28845,-12.230262,-272.3101,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.17282,390.0982,-5.6717315,-242.04147,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.17284,388.2395,-6.9938083,-237.83351,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.17286,390.0205,-10.941984,-230.96991,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.17288,390.14636,-11.514307,-278.3543,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.1729,386.5404,-12.658402,-207.24258,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,41,1.17292,386.02267,-9.541672,-295.48224,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,42,1.17294,390.4849,-11.149139,-281.0813,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,43,1.17296,389.79684,-8.112546,-217.58401,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,44,1.17298,391.01807,-10.493343,-186.8263,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,45,1.173,387.77936,-10.546529,-198.45428,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,46,46,46,1.17302,387.85944,-11.167405,-280.65842,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,47,47,47,1.17304,391.20093,-11.646367,-292.68973,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,48,48,48,1.17306,385.4622,-11.644402,-284.0851,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,49,49,49,1.17308,388.21188,-11.619932,-190.4158,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,50,50,50,1.1731,390.07208,-11.104778,-249.58598,0,0,0,0,0,0,0,0,0,0,0,0,1
