,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1363571767448624,408.61304,-12.986904,-346.22784,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.13636,407.90652,-12.706035,-305.2616,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.13638,406.7334,-11.275668,-284.19012,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.1364,412.88126,-13.178034,-311.48355,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.13642,409.65573,-11.911751,-301.0097,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.13644,406.2562,-14.697106,-253.33673,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.13646,407.674,-13.017179,-291.70468,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.13648,413.47546,-8.513079,-304.1298,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.1364999999999998,406.84134,-16.148893,-289.54486,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.13652,409.95886,-13.673696,-284.58453,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.13654,410.72156,-12.776377,-310.70084,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.13656,410.29715,-11.601632,-227.58922,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.13658,409.35675,-11.881653,-296.899,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.1366,407.0946,-9.202045,-272.83298,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.13662,412.13174,-10.466444,-324.82385,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.13664,410.51584,-8.023641,-236.01466,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.13666,411.05737,-11.442021,-271.52216,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.13668,410.27798,-9.152317,-315.88974,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.1367,408.4605,-13.887989,-316.74603,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.13672,412.0026,-10.610486,-248.24713,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.13674,409.7125,-10.791432,-348.5837,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.13676,413.84952,-12.237503,-250.52235,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.13678,410.98083,-13.16112,-242.89926,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.1368,408.6529,-10.739944,-262.33823,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.13682,408.8208,-9.448347,-332.7165,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.13684,410.09854,-11.877577,-315.35977,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.13686,411.89706,-11.69213,-266.5403,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.13688,410.73526,-11.096477,-254.61234,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.1369,410.09738,-8.692282,-236.59035,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.13692,410.02817,-10.058938,-247.22522,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.1369399999999998,414.66394,-12.723331,-230.86365,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.13696,411.81125,-11.5035305,-252.19833,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.13698,408.28802,-9.115486,-340.25433,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.137,411.24347,-11.352824,-252.0731,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.13702,412.1069,-10.68841,-300.82248,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.13704,412.92236,-10.249985,-221.91428,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.13706,411.115,-7.464997,-156.79834,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.13708,413.41925,-8.127666,-215.94206,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.1371,411.64362,-9.699434,-317.5151,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.13712,408.55652,-10.522234,-242.23811,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.13714,409.28894,-11.896997,-196.17633,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,41,1.13716,411.41684,-8.356799,-234.32668,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,42,1.13718,413.75455,-12.605373,-333.71756,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,43,1.1372,409.3646,-8.808748,-227.36137,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,44,1.13722,413.55246,-10.946238,-265.4585,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,45,1.13724,413.59766,-8.743245,-251.2646,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,46,46,46,1.13726,410.6332,-7.297712,-212.78085,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,47,47,47,1.1372799999999998,412.44815,-9.055405,-215.8187,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,48,48,48,1.1373,413.1675,-6.533903,-293.65845,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,49,49,49,1.13732,411.2417,-10.076883,-346.8408,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,50,50,50,1.13734,411.242,-7.283141,-225.75165,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,51,51,51,1.13736,412.9053,-8.407569,-168.32047,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,52,52,52,1.13738,410.46744,-6.0726023,-220.36754,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,53,53,53,1.1374,409.6004,-11.405717,-335.53067,0,0,0,0,0,0,0,0,0,0,0,0,1
54,54,54,54,54,1.13742,411.04758,-10.967417,-214.48367,0,0,0,0,0,0,0,0,0,0,0,0,1
55,55,55,55,55,1.13744,409.462,-6.954835,-227.93721,0,0,0,0,0,0,0,0,0,0,0,0,1
56,56,56,56,56,1.13746,414.7406,-10.589233,-151.70963,0,0,0,0,0,0,0,0,0,0,0,0,1
57,57,57,57,57,1.13748,411.56024,-10.554349,-185.02711,0,0,0,0,0,0,0,0,0,0,0,0,1
