,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1553385448216644,407.09134,-8.944815,-197.283,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.15534,400.04834,-14.099621,-448.66623,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.15536,404.63635,-14.438587,-311.78552,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.15538,404.47375,-11.471494,-363.2576,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.1554,399.44214,-12.518399,-294.9256,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.15542,406.0639,-14.9581,-317.5207,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.15544,404.87973,-16.143852,-313.6083,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.15546,404.12112,-14.309714,-264.10538,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.1554799999999998,404.24167,-11.458556,-371.51526,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.1555,406.525,-16.903746,-293.97525,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.15552,403.4553,-16.24111,-315.6343,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.15554,406.0097,-9.43585,-250.8405,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.15556,404.45346,-9.063938,-303.21576,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.15558,405.1908,-11.758879,-301.08987,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.1556,403.66022,-14.87904,-362.52182,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.15562,404.8193,-14.375324,-288.02606,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.15564,407.67188,-11.0423765,-324.24112,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.15566,403.03033,-8.878912,-292.86447,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.15568,403.54974,-12.336428,-286.03043,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.1557,407.65146,-10.770766,-290.23834,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.15572,406.78638,-11.622187,-239.62807,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.15574,403.77747,-14.154127,-340.8487,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.15576,404.80246,-9.701925,-355.05716,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.15578,404.34836,-12.548746,-211.35338,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.1558,408.2585,-10.338994,-341.23096,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.1558199999999998,403.78677,-15.46112,-355.19995,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.15584,407.23624,-14.158309,-345.19507,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.15586,405.40366,-12.6878605,-307.76492,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.15588,405.91794,-15.460735,-322.42548,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.1559,407.47476,-12.152975,-356.45972,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.15592,407.2115,-9.766963,-273.43097,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.15594,403.76645,-11.430633,-348.62094,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.15596,406.26035,-16.72185,-342.56094,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.15598,403.24084,-10.342534,-248.8199,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.156,403.40878,-17.290083,-328.18668,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.15602,406.21747,-11.742177,-296.6999,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.15604,405.2809,-9.447841,-353.3734,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.15606,409.68604,-13.783302,-339.6517,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.15608,406.7821,-11.911221,-290.02164,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.1561,408.50586,-11.23859,-293.87415,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.15612,406.88858,-11.454851,-299.84155,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,41,1.15614,408.39905,-13.8056965,-302.7783,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,42,1.15616,410.2479,-9.7178335,-220.98041,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,43,1.15618,409.7122,-11.43995,-325.23373,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,44,1.1562,405.40445,-14.852196,-345.0025,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,45,1.15622,409.7131,-10.377821,-293.54156,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,46,46,46,1.15624,412.55008,-9.66792,-250.4503,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,47,47,47,1.1562599999999998,407.7904,-11.541074,-234.29227,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,48,48,48,1.15628,409.31964,-11.318633,-194.82083,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,49,49,49,1.1563,407.66147,-11.638301,-201.6896,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,50,50,50,1.15632,407.702,-10.938155,-323.08112,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,51,51,51,1.15634,410.77795,-9.790933,-427.29608,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,52,52,52,1.15636,409.43137,-11.528045,-245.96269,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,53,53,53,1.15638,412.46677,-10.237813,-281.08804,0,0,0,0,0,0,0,0,0,0,0,0,1
54,54,54,54,54,1.1564,410.09372,-11.54787,-279.03162,0,0,0,0,0,0,0,0,0,0,0,0,1
55,55,55,55,55,1.15642,410.13754,-10.365121,-301.78467,0,0,0,0,0,0,0,0,0,0,0,0,1
56,56,56,56,56,1.15644,410.58292,-14.360893,-295.4882,0,0,0,0,0,0,0,0,0,0,0,0,1
57,57,57,57,57,1.15646,414.17496,-12.749846,-349.27155,0,0,0,0,0,0,0,0,0,0,0,0,1
58,58,58,58,58,1.15648,411.77515,-11.360431,-260.161,0,0,0,0,0,0,0,0,0,0,0,0,1
59,59,59,59,59,1.1565,407.8423,-10.680336,-310.03998,0,0,0,0,0,0,0,0,0,0,0,0,1
60,60,60,60,60,1.15652,407.6634,-9.008358,-265.0429,0,0,0,0,0,0,0,0,0,0,0,0,1
61,61,61,61,61,1.15654,413.30463,-12.732215,-256.7507,0,0,0,0,0,0,0,0,0,0,0,0,1
62,62,62,62,62,1.15656,410.71933,-12.092353,-330.61856,0,0,0,0,0,0,0,0,0,0,0,0,1
63,63,63,63,63,1.15658,409.12622,-11.733394,-274.91736,0,0,0,0,0,0,0,0,0,0,0,0,1
64,64,64,64,64,1.1566,411.38547,-14.410119,-232.09499,0,0,0,0,0,0,0,0,0,0,0,0,1
65,65,65,65,65,1.15662,404.29333,-8.201719,-194.51949,0,0,0,0,0,0,0,0,0,0,0,0,1
66,66,66,66,66,1.15664,411.41586,-9.443839,-255.86111,0,0,0,0,0,0,0,0,0,0,0,0,1
67,67,67,67,67,1.15666,413.4119,-10.831653,-322.0591,0,0,0,0,0,0,0,0,0,0,0,0,1
68,68,68,68,68,1.15668,409.8089,-14.390232,-313.63324,0,0,0,0,0,0,0,0,0,0,0,0,1
69,69,69,69,69,1.1566999999999998,407.17853,-10.175594,-335.78714,0,0,0,0,0,0,0,0,0,0,0,0,1
70,70,70,70,70,1.15672,410.63492,-8.824599,-248.29352,0,0,0,0,0,0,0,0,0,0,0,0,1
71,71,71,71,71,1.15674,410.438,-13.664788,-246.09673,0,0,0,0,0,0,0,0,0,0,0,0,1
72,72,72,72,72,1.15676,411.28525,-9.809619,-335.29736,0,0,0,0,0,0,0,0,0,0,0,0,1
73,73,73,73,73,1.15678,408.27567,-13.167284,-234.4372,0,0,0,0,0,0,0,0,0,0,0,0,1
74,74,74,74,74,1.1568,409.09235,-11.895961,-286.0107,0,0,0,0,0,0,0,0,0,0,0,0,1
75,75,75,75,75,1.15682,412.9904,-10.599511,-372.01056,0,0,0,0,0,0,0,0,0,0,0,0,1
76,76,76,76,76,1.15684,411.5141,-13.192863,-259.39584,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,77,77,77,1.15686,406.6178,-9.221786,-221.73885,0,0,0,0,0,0,0,0,0,0,0,0,1
78,78,78,78,78,1.15688,412.40274,-8.992212,-253.55356,0,0,0,0,0,0,0,0,0,0,0,0,1
79,79,79,79,79,1.1569,409.6593,-9.784784,-307.5132,0,0,0,0,0,0,0,0,0,0,0,0,1
80,80,80,80,80,1.15692,410.3407,-11.01181,-174.8385,0,0,0,0,0,0,0,0,0,0,0,0,1
81,81,81,81,81,1.15694,409.0731,-13.439624,-300.0657,0,0,0,0,0,0,0,0,0,0,0,0,1
82,82,82,82,82,1.15696,411.42133,-11.06729,-259.04233,0,0,0,0,0,0,0,0,0,0,0,0,1
83,83,83,83,83,1.15698,411.856,-10.5498085,-223.75494,0,0,0,0,0,0,0,0,0,0,0,0,1
84,84,84,84,84,1.157,411.21942,-10.47486,-228.71686,0,0,0,0,0,0,0,0,0,0,0,0,1
85,85,85,85,85,1.15702,408.85327,-9.7687235,-159.83661,0,0,0,0,0,0,0,0,0,0,0,0,1
