,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1883788514867002,410.99573,6.5137606,169.38596,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.18838,408.97205,4.593655,200.46754,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.1884,408.3526,6.45083,153.31583,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.18842,409.548,2.181017,195.67775,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.18844,410.717,5.746939,189.39734,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.1884599999999998,410.19165,5.7214384,229.32684,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.18848,406.47992,5.722195,142.68394,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.1885,408.68924,3.7070897,230.40213,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.18852,410.40985,7.4238367,118.16784,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.18854,407.15424,6.227676,134.7018,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.1885599999999998,408.5392,7.8497396,80.5607,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.18858,406.65085,6.5759234,156.41351,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.1886,409.29535,5.7149343,220.74615,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.18862,406.9463,5.5921736,118.92556,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.18864,409.87503,4.570232,140.72456,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.18866,410.70145,6.7980585,139.6882,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.18868,402.26352,4.6240516,168.19368,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1887,408.1562,2.4721172,154.794,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.18872,407.96133,5.4533343,112.294,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.18874,409.6923,6.3640137,198.69421,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.18876,408.76175,7.9163756,48.624947,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.18878,407.57446,4.2347236,143.51707,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.1888,408.40067,5.4753094,179.61295,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.18882,407.59064,4.5204372,151.20601,0,0,0,0,0,0,0,0,0,0,0,0,1
