,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1747861528435517,398.6343,-12.575212,-302.7991,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.1747999999999998,399.97906,-12.098568,-302.8186,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.17482,397.14047,-7.313862,-360.8709,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.17484,401.1987,-14.06197,-304.4837,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.17486,399.79,-10.829823,-306.4853,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.17488,398.81946,-14.416053,-304.9255,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.1749,398.99344,-14.85503,-352.07208,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.17492,399.59604,-14.267326,-301.43073,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.17494,398.7986,-13.657556,-243.30038,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.17496,399.06134,-12.595356,-347.64087,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.17498,400.86142,-10.816149,-235.11176,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.175,399.1945,-10.2069435,-322.31866,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.17502,403.22916,-8.626238,-308.7031,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.17504,400.99088,-13.874326,-288.20132,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.17506,399.9237,-14.01474,-375.284,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.17508,400.84912,-9.970227,-296.20102,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.1751,400.1735,-17.896214,-313.20578,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.17512,400.86728,-14.346513,-319.21466,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.17514,400.90848,-14.437752,-362.0263,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.17516,405.73743,-16.258625,-357.2971,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.17518,402.15945,-12.444484,-357.44968,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.1752,401.43472,-13.022891,-304.81516,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.17522,404.4448,-13.439414,-323.11157,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.1752399999999998,402.63034,-12.7786045,-301.9855,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.17526,401.77594,-11.185073,-275.4531,0,0,0,0,0,0,0,0,0,0,0,0,1
