,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1428319765242765,384.05713,9.227418,250.467,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.14284,385.40778,10.332856,179.17566,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.14286,390.04388,10.122862,272.3202,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.14288,389.3957,13.265904,171.88254,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.1429,389.07806,10.260459,285.98624,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.14292,385.1593,11.510561,209.23099,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.1429399999999998,385.23663,12.296245,258.54132,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.14296,388.4894,13.076275,316.54462,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.14298,392.55197,10.912783,225.50293,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.143,392.7747,14.015891,174.88864,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.14302,390.7464,14.639505,251.34866,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.14304,386.81726,6.516898,265.12006,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.14306,388.40414,7.4000406,255.16832,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.14308,392.20682,8.265284,323.29913,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.1431,388.5814,6.931401,200.45561,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.14312,387.49323,13.049306,218.83583,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.14314,390.31216,11.216567,301.72757,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.14316,389.09418,8.555866,218.1493,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.14318,391.73386,10.903814,223.70695,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.1432,388.58282,11.852896,298.8015,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.14322,389.02875,9.335745,231.82076,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.14324,390.0094,8.182296,228.19945,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.14326,389.9729,11.642834,264.0613,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.14328,385.92252,9.89456,255.04918,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.1433,390.9036,11.906094,319.1727,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.14332,388.54407,7.7489357,324.04166,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.14334,388.16772,12.187751,264.40408,0,0,0,0,0,0,0,0,0,0,0,0,1
