,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.0962113117311152,409.77563,-12.171302,-230.26353,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.09622,410.0815,-14.873395,-289.5867,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.09624,406.16147,-11.987316,-324.7224,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.09626,407.3669,-13.045847,-224.70271,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.09628,407.9648,-15.174976,-327.66135,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.0963,407.67474,-11.482951,-307.00525,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.09632,406.38565,-14.730732,-288.9973,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.09634,410.51065,-10.053776,-220.86949,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.09636,412.54712,-9.166058,-256.86786,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.09638,407.0947,-12.148719,-205.1258,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.0964,407.65192,-6.3406777,-150.24875,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.09642,410.25238,-14.129846,-325.5322,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.09644,409.11316,-13.912317,-350.3449,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.09646,411.6687,-12.66011,-362.74902,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.09648,410.41113,-9.779905,-268.97876,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.0965,408.9641,-12.460804,-289.2618,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.09652,408.94217,-8.270006,-292.39633,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.0965399999999998,410.81113,-13.6660185,-285.40204,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.09656,411.5659,-6.5584593,-293.3798,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.09658,411.83966,-9.030972,-288.07803,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.0966,410.5202,-12.750337,-366.1821,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.09662,411.93005,-6.9890237,-162.41776,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.09664,411.11118,-13.752321,-298.56375,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.09666,411.69968,-10.011956,-299.25104,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.09668,409.40714,-11.043311,-388.16003,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.0967,408.8875,-10.133671,-247.1061,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.09672,408.33813,-12.440985,-212.87103,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.09674,411.1489,-12.539265,-254.29076,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.09676,410.83167,-12.0398,-206.05287,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.09678,409.13235,-10.690299,-324.84857,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.0968,410.80896,-12.951779,-334.19183,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.09682,411.8042,-11.257185,-239.23987,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.09684,410.25134,-15.672932,-230.10138,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.09686,410.28397,-12.276657,-256.9726,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.09688,412.22934,-12.176339,-265.32477,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.0969,411.07748,-9.957454,-262.93805,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.09692,408.7851,-10.187255,-285.5163,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.09694,407.71713,-12.7671385,-191.80368,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.09696,410.87228,-11.474752,-204.41525,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.0969799999999998,411.6507,-14.9215765,-246.9149,0,0,0,0,0,0,0,0,0,0,0,0,1
