,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1053815795651003,404.7585,13.593203,245.19342,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.1054,401.91064,13.7708845,241.91342,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.1054199999999998,399.08438,12.047753,242.82454,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.10544,401.65573,15.711582,257.48856,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.10546,403.64868,10.975416,300.32477,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.10548,406.0274,15.368471,391.18887,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.1055,401.5888,14.512705,309.96597,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.10552,401.43704,14.070035,302.43854,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.10554,403.66736,13.658762,257.07672,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.10556,402.3562,12.510132,235.70627,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.10558,404.16397,11.287586,320.10895,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.1056,405.57825,14.921471,326.04694,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.10562,404.57382,12.689813,310.74078,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.10564,403.0584,13.747145,222.11359,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.10566,405.41272,16.316267,294.61356,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.10568,405.27972,13.170955,337.4392,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.1057,407.51035,13.630255,339.4851,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.10572,405.3945,15.848524,287.26956,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.10574,403.62753,12.984652,335.71927,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.10576,407.2227,8.297771,324.45062,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.10578,404.93536,12.010187,367.1073,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.1058,406.08423,13.764147,229.46832,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.10582,407.59225,12.778767,248.54205,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.10584,404.59558,13.321733,274.71704,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.1058599999999998,408.63788,9.266865,329.04852,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.10588,407.60016,12.019252,308.7924,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.1059,405.64224,10.598257,333.41776,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.10592,405.6859,12.911163,253.90984,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.10594,409.1901,12.719031,324.66354,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.10596,406.36697,12.056193,327.2873,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.10598,405.2982,12.803128,350.13297,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.106,408.4699,14.679401,274.4053,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.10602,409.08682,14.155909,286.34583,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.10604,406.21167,11.760368,224.93959,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.10606,408.61465,15.54608,309.6273,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.10608,406.2597,11.91746,332.4211,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.1061,409.38284,11.884623,280.52084,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.10612,410.94702,10.449938,267.27747,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.10614,407.35928,13.421328,327.9362,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.10616,411.52374,9.166849,299.5628,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.10618,405.38376,9.712175,288.18448,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,41,1.1062,406.6478,10.227096,266.5341,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,42,1.10622,410.96625,11.606074,333.67035,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,43,1.10624,408.20047,10.407759,297.9152,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,44,1.10626,406.4544,12.272421,316.15167,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,45,1.10628,410.36716,11.710815,261.2741,0,0,0,0,0,0,0,0,0,0,0,0,1
