,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1149695210156856,398.42358,-12.469154,-340.51907,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.11498,401.05322,-12.637823,-334.4925,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.115,399.18674,-14.8924885,-253.36247,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.11502,398.14246,-12.336935,-342.5353,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.11504,400.7433,-13.9137125,-294.81445,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.11506,398.2887,-11.610593,-325.42807,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.1150799999999998,404.56693,-11.058635,-268.734,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.1151,398.24887,-15.049536,-400.16943,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.11512,402.0702,-14.511553,-346.1769,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.11514,403.0937,-14.75083,-310.545,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.11516,402.22598,-16.445198,-351.60205,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.11518,397.26318,-15.14967,-330.18478,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.1152,403.2684,-13.074163,-305.38913,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.11522,402.4957,-12.688444,-288.93756,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.11524,400.5328,-12.205576,-228.60599,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.11526,402.50095,-15.799835,-280.37796,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.11528,400.85892,-12.22028,-264.83728,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1153,399.91916,-10.863529,-307.2793,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.11532,400.1734,-12.395907,-316.10284,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.11534,403.02274,-12.535841,-263.5758,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.11536,405.58243,-11.9990425,-306.2766,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.11538,404.47705,-11.699779,-285.9352,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.1154,401.4196,-12.416843,-333.78812,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.11542,405.94824,-13.717889,-333.5796,0,0,0,0,0,0,0,0,0,0,0,0,1
