,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1376574965697213,412.71756,-4.4104414,-270.24814,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.13766,411.45724,-4.206193,-174.21094,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.13768,415.02194,-6.1674123,-256.84692,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.1377,409.47202,-7.3326325,-225.37036,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.1377199999999998,412.53998,-7.753224,-247.93982,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.13774,417.57178,-9.889972,-213.55698,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.13776,411.03848,-7.001263,-143.42207,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.13778,411.30887,-5.809617,-169.65767,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.1378,410.72202,-7.4597273,-168.31238,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.13782,413.41864,-7.1957755,-159.75441,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.13784,411.84286,-7.670947,-160.96262,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.13786,412.95334,-7.0174823,-298.5839,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.13788,411.20364,-7.4747305,-262.92987,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.1379,409.56616,-6.089087,-191.85928,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.13792,412.64017,-6.2756553,-142.82199,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.13794,412.08588,-6.828239,-233.58994,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.13796,409.83582,-7.5102015,-258.53156,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.13798,411.78098,-7.7770867,-164.25275,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.138,411.98666,-6.3970737,-218.66287,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.13802,407.02167,-7.2198133,-190.16684,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.13804,407.43832,-8.866913,-146.6383,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.1380599999999998,407.5356,-8.566095,-246.06046,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.13808,411.47827,-6.506842,-90.268585,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.1381,410.991,-6.8010244,-173.93813,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.13812,413.86017,-6.311638,-112.98405,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.13814,409.96436,-5.403407,-261.79474,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.1381599999999998,412.2485,-7.3132763,-167.05875,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.13818,404.95367,-3.0308635,-187.45384,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.1382,413.58414,-1.7803564,-132.53366,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.13822,408.10965,-6.541523,-219.52869,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.13824,413.9344,-6.872779,-176.57607,0,0,0,0,0,0,0,0,0,0,0,0,1
